TrapID,Habitat,Trap_Type,Sampling_Dates,Start_Date,End_Date,Sampling_Duration,Sampling_Session,Month,Week_of_Year,End_Day_of_the_Year,Order,Family,Lowest_Det,Count,Count per Day, Quad Veg Cover , Quad Native Veg Cover ,Quad Non-Native Veg Cover,NQ Native Veg Cover,NQ Non-Native Veg Cover,Quad Grass Cover,Quad Native Grass Cover,Quad Non-Native Grass Cover,NQ Non-Native Grass,Quad Herbaceous Cover,Quad Native Herb Cover,Quad Non-Native Herb Cover,NQ Native Herb,NQ Non-Native Herb,Quad Shrub Cover (Native),NQ Shrub Cover (Native),NQ Tree Cover (Native),Moss Cover,Bare Ground,Thatch Cover,Thatch Depth (cm),Quad Veg Height (cm),Min pH,Max pH,Avg. pH,Min Soil Max Salinity,Avg Soil Max Salinity,Max Soil Max Salinity,Min Soil Max %CaCO3,Avg Soil Max %CaCO3,Max Soil Max %CaCO3,Quad. Number of Spp.,NQ Number of Spp.,Quad. Native Spp.,NQ Native Spp.,Quad. Non-Native Spp.,NQ Non-Native Spp.,Quad. Unknown Spp. (e.g. Moss),NQ Unknown Spp. (e.g. Moss),Quad Native Grass Spp.,Quad. Non-Native Grass Spp.,NQ Non-Native Grass Spp.,Quad. Native Herb Spp.,NQ Native Herb Spp.,Quad. Non-Native Herb Spp.,NQ Non-Native Herb Spp.,Quad. Native Shrub Spp.,NQ Native Shrub Spp.,NQ Tree Spp.,Quad. Dominant Species Name,Quad. Dominant Species Type,NQ Dominant Species Name,NQ Dominant Species Type
FS-YPT-02,Non-native Fennel,YPT,"April 6-7, 2016",4/6/2016,4/7/2016,1,Spring 1,April,15,98,Dermaptera,Forficulidae,Forficulidae,2,2.0,117.7, -   ,117.7, -   , -   ,39.7, -   ,39.7, -   ,78, -   ,78, -   , -   , -   , -   , -   , -   ,1,3.3,0.9,57.3,4.9,8.3,6.6,1.3,20.5,63, -   ,4.5,8,10, -   , -   , -   ,10, -   , -   , -   , -   ,6, -   , -   , -   ,4, -   , -   , -   , -   , Foeniculum vulgare , Non-Native Invasive Perennial Herb , -   , -   
FS-YPT-02,Non-native Fennel,YPT,"April 6-7, 2016",4/6/2016,4/7/2016,1,Spring 1,April,15,98,Isopoda,Armadillidiidae,Armadillidium,14,14.0,117.7, -   ,117.7, -   , -   ,39.7, -   ,39.7, -   ,78, -   ,78, -   , -   , -   , -   , -   , -   ,1,3.3,0.9,57.3,4.9,8.3,6.6,1.3,20.5,63, -   ,4.5,8,10, -   , -   , -   ,10, -   , -   , -   , -   ,6, -   , -   , -   ,4, -   , -   , -   , -   , Foeniculum vulgare , Non-Native Invasive Perennial Herb , -   , -   
FS-YPT-02,Non-native Fennel,YPT,"April 6-7, 2016",4/6/2016,4/7/2016,1,Spring 1,April,15,98,Isopoda,Porcellionidae,Porcellio,0,0.0,117.7, -   ,117.7, -   , -   ,39.7, -   ,39.7, -   ,78, -   ,78, -   , -   , -   , -   , -   , -   ,1,3.3,0.9,57.3,4.9,8.3,6.6,1.3,20.5,63, -   ,4.5,8,10, -   , -   , -   ,10, -   , -   , -   , -   ,6, -   , -   , -   ,4, -   , -   , -   , -   , Foeniculum vulgare , Non-Native Invasive Perennial Herb , -   , -   
FS-YPT-02,Non-native Fennel,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Archaeognatha,Machilidae,Machilidae,18,18.0,117.7, -   ,117.7, -   , -   ,39.7, -   ,39.7, -   ,78, -   ,78, -   , -   , -   , -   , -   , -   ,1,3.3,0.9,57.3,4.9,8.3,6.6,1.3,20.5,63, -   ,4.5,8,10, -   , -   , -   ,10, -   , -   , -   , -   ,6, -   , -   , -   ,4, -   , -   , -   , -   , Foeniculum vulgare , Non-Native Invasive Perennial Herb , -   , -   
FS-YPT-02,Non-native Fennel,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Isopoda,Armadillidiidae,Armadillidium,5,5.0,117.7, -   ,117.7, -   , -   ,39.7, -   ,39.7, -   ,78, -   ,78, -   , -   , -   , -   , -   , -   ,1,3.3,0.9,57.3,4.9,8.3,6.6,1.3,20.5,63, -   ,4.5,8,10, -   , -   , -   ,10, -   , -   , -   , -   ,6, -   , -   , -   ,4, -   , -   , -   , -   , Foeniculum vulgare , Non-Native Invasive Perennial Herb , -   , -   
FS-YPT-02,Non-native Fennel,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Isopoda,Porcellionidae,Porcellio,0,0.0,117.7, -   ,117.7, -   , -   ,39.7, -   ,39.7, -   ,78, -   ,78, -   , -   , -   , -   , -   , -   ,1,3.3,0.9,57.3,4.9,8.3,6.6,1.3,20.5,63, -   ,4.5,8,10, -   , -   , -   ,10, -   , -   , -   , -   ,6, -   , -   , -   ,4, -   , -   , -   , -   , Foeniculum vulgare , Non-Native Invasive Perennial Herb , -   , -   
FS-YPT-02,Non-native Fennel,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,117.7, -   ,117.7, -   , -   ,39.7, -   ,39.7, -   ,78, -   ,78, -   , -   , -   , -   , -   , -   ,1,3.3,0.9,57.3,4.9,8.3,6.6,1.3,20.5,63, -   ,4.5,8,10, -   , -   , -   ,10, -   , -   , -   , -   ,6, -   , -   , -   ,4, -   , -   , -   , -   , Foeniculum vulgare , Non-Native Invasive Perennial Herb , -   , -   
FS-YPT-02,Non-native Fennel,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Collembola,Entomobryidae,Entomobryidae,0,0.0,117.7, -   ,117.7, -   , -   ,39.7, -   ,39.7, -   ,78, -   ,78, -   , -   , -   , -   , -   , -   ,1,3.3,0.9,57.3,4.9,8.3,6.6,1.3,20.5,63, -   ,4.5,8,10, -   , -   , -   ,10, -   , -   , -   , -   ,6, -   , -   , -   ,4, -   , -   , -   , -   , Foeniculum vulgare , Non-Native Invasive Perennial Herb , -   , -   
FS-YPT-02,Non-native Fennel,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Collembola,Isotomidae,Isotomidae,0,0.0,117.7, -   ,117.7, -   , -   ,39.7, -   ,39.7, -   ,78, -   ,78, -   , -   , -   , -   , -   , -   ,1,3.3,0.9,57.3,4.9,8.3,6.6,1.3,20.5,63, -   ,4.5,8,10, -   , -   , -   ,10, -   , -   , -   , -   ,6, -   , -   , -   ,4, -   , -   , -   , -   , Foeniculum vulgare , Non-Native Invasive Perennial Herb , -   , -   
FS-YPT-02,Non-native Fennel,YPT,"July 7-8, 2016",7/7/2016,7/8/2016,1,Summer,July,28,190,Dermaptera,Forficulidae,Forficulidae,0,0.0,117.7, -   ,117.7, -   , -   ,39.7, -   ,39.7, -   ,78, -   ,78, -   , -   , -   , -   , -   , -   ,1,3.3,0.9,57.3,4.9,8.3,6.6,1.3,20.5,63, -   ,4.5,8,10, -   , -   , -   ,10, -   , -   , -   , -   ,6, -   , -   , -   ,4, -   , -   , -   , -   , Foeniculum vulgare , Non-Native Invasive Perennial Herb , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Archaeognatha,Machilidae,Machilidae,0,0.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Isopoda,Porcellionidae,Porcellio,0,0.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Isopoda,Armadillidiidae,Armadillidium,1,1.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Collembola,Isotomidae,Isotomidae,0,0.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Collembola,Bourletiellidae,Bourletiellidae,123,123.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Collembola,Entomobryidae,Entomobryidae,65,65.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Dermaptera,Forficulidae,Forficulidae,2,2.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Archaeognatha,Machilidae,Machilidae,73,73.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Collembola,Entomobryidae,Entomobryidae,2,2.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Collembola,Isotomidae,Isotomidae,0,0.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Dermaptera,Forficulidae,Forficulidae,0,0.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Isopoda,Armadillidiidae,Armadillidium,1,1.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"July 21-22, 2016",7/21/2016,7/22/2016,1,Summer,July,30,204,Isopoda,Porcellionidae,Porcellio,0,0.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Archaeognatha,Machilidae,Machilidae,41,41.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Collembola,Bourletiellidae,Bourletiellidae,2,2.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Collembola,Entomobryidae,Entomobryidae,31,31.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Dermaptera,Forficulidae,Forficulidae,2,2.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Collembola,Isotomidae,Isotomidae,0,0.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Isopoda,Armadillidiidae,Armadillidium,0,0.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
FS-YPT-04,Non-native Fennel,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Isopoda,Porcellionidae,Porcellio,0,0.0,105.7, -   ,105.7, -   , -   ,102, -   ,102, -   ,3.7, -   ,3.7, -   , -   , -   , -   , -   , -   , -   ,2,1.5,69.4,4.9,8.1,6.5,1,9.4,63, -   ,3.1,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,5, -   , -   , -   ,3, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"April 14-21, 2016",4/14/2016,4/21/2016,6,Spring 1,April,16,112,Archaeognatha,Machilidae,Machilidae,6,1.0,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"April 14-21, 2016",4/14/2016,4/21/2016,6,Spring 1,April,16,112,Collembola,Bourletiellidae,Bourletiellidae,20,3.3,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"April 14-21, 2016",4/14/2016,4/21/2016,6,Spring 1,April,16,112,Collembola,Entomobryidae,Entomobryidae,1111,185.2,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"April 14-21, 2016",4/14/2016,4/21/2016,6,Spring 1,April,16,112,Collembola,Isotomidae,Isotomidae,17,2.8,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"April 14-21, 2016",4/14/2016,4/21/2016,6,Spring 1,April,16,112,Dermaptera,Forficulidae,Forficulidae,17,2.8,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"April 14-21, 2016",4/14/2016,4/21/2016,6,Spring 1,April,16,112,Isopoda,Armadillidiidae,Armadillidium,11,1.8,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"April 14-21, 2016",4/14/2016,4/21/2016,6,Spring 1,April,16,112,Isopoda,Porcellionidae,Porcellio,0,0.0,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"July 18-21, 2016",7/18/2016,7/21/2016,3,Summer,July,30,203,Archaeognatha,Machilidae,Machilidae,4,1.3,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"July 18-21, 2016",7/18/2016,7/21/2016,3,Summer,July,30,203,Dermaptera,Forficulidae,Forficulidae,4,1.3,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"July 18-21, 2016",7/18/2016,7/21/2016,3,Summer,July,30,203,Isopoda,Armadillidiidae,Armadillidium,0,0.0,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"July 18-21, 2016",7/18/2016,7/21/2016,3,Summer,July,30,203,Isopoda,Porcellionidae,Porcellio,0,0.0,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"July 18-21, 2016",7/18/2016,7/21/2016,3,Summer,July,30,203,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"July 18-21, 2016",7/18/2016,7/21/2016,3,Summer,July,30,203,Collembola,Entomobryidae,Entomobryidae,0,0.0,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-PIT-02,Non-native Lawn,PIT,"July 18-21, 2016",7/18/2016,7/21/2016,3,Summer,July,30,203,Collembola,Isotomidae,Isotomidae,0,0.0,97, -   ,97, -   , -   ,92.7, -   ,92.7, -   ,4.3, -   ,4.3, -   , -   , -   , -   , -   , -   ,1.3,4,1.5,25.6,5,8.1,6.6,6.8,9.7,19, -   ,3.3,6,6, -   , -   , -   ,6, -   , -   , -   , -   ,4, -   , -   , -   ,2, -   , -   , -   , -   , Festuca perennis , Non-Native Invasive Grass , -   , -   
NL-YPT-01,Non-native Lawn,YPT,"April 19-20, 2016",4/19/2016,4/20/2016,1,Spring 1,April,17,111,Archaeognatha,Machilidae,Machilidae,0,0.0,87.3, -   ,87.3, -   , -   ,79.3, -   ,79.3, -   ,8, -   ,8, -   , -   , -   , -   , -   , -   ,10.3,2.3,1.7,27.4,5.1,8,6.6,1,10.3,19, -   ,3.3,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,4, -   , -   , -   ,4, -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,Non-native Lawn,YPT,"April 19-20, 2016",4/19/2016,4/20/2016,1,Spring 1,April,17,111,Dermaptera,Forficulidae,Forficulidae,2,2.0,87.3, -   ,87.3, -   , -   ,79.3, -   ,79.3, -   ,8, -   ,8, -   , -   , -   , -   , -   , -   ,10.3,2.3,1.7,27.4,5.1,8,6.6,1,10.3,19, -   ,3.3,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,4, -   , -   , -   ,4, -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,Non-native Lawn,YPT,"April 19-20, 2016",4/19/2016,4/20/2016,1,Spring 1,April,17,111,Isopoda,Armadillidiidae,Armadillidium,0,0.0,87.3, -   ,87.3, -   , -   ,79.3, -   ,79.3, -   ,8, -   ,8, -   , -   , -   , -   , -   , -   ,10.3,2.3,1.7,27.4,5.1,8,6.6,1,10.3,19, -   ,3.3,8,8, -   , -   , -   ,8, -   , -   , -   , -   ,4, -   , -   , -   ,4, -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
