TrapID,Habitat,Trap,Date,Month,End_Day_of_the_Year,Trapping_Duration,Order,Family,Lowest_Det,Count, Quad Veg Cover , Quad Native Veg Cover ,Quad Non-Native Veg Cover,NQ Native Veg Cover,NQ Non-Native Veg Cover,Quad Grass Cover,Quad Native Grass Cover,Quad Non-Native Grass Cover,NQ Non-Native Grass,Quad Herbaceous Cover,Quad Native Herb Cover,Quad Non-Native Herb Cover,NQ Native Herb,NQ Non-Native Herb,Quad Shrub Cover (Native),NQ Shrub Cover (Native),NQ Tree Cover (Native),Moss Cover,Bare Ground,Thatch Cover,Thatch Depth (cm),Quad Veg Height (cm),Min pH,Max pH,Avg. pH,Min Soil Max Salinity,Avg Soil Max Salinity,Max Soil Max Salinity,Min Soil Max %CaCO3,Avg Soil Max %CaCO3,Max Soil Max %CaCO3,Quad. Number of Spp.,NQ Number of Spp.,Quad. Native Spp.,NQ Native Spp.,Quad. Non-Native Spp.,NQ Non-Native Spp.,Quad. Unknown Spp. (e.g. Moss),NQ Unknown Spp. (e.g. Moss),Quad Native Grass Spp.,Quad. Non-Native Grass Spp.,NQ Non-Native Grass Spp.,Quad. Native Herb Spp.,NQ Native Herb Spp.,Quad. Non-Native Herb Spp.,NQ Non-Native Herb Spp.,Quad. Native Shrub Spp.,NQ Native Shrub Spp.,NQ Tree Spp.,Quad. Dominant Species Name,Quad. Dominant Species Type,NQ Dominant Species Name,NQ Dominant Species Type
NL-YPT-01,NL,YPT,"April 19-20, 2016",April,111,1,Archaeognatha,Machilidae,Machilidae,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"April 19-20, 2016",April,111,1,Dermaptera,Forficulidae,Forficulidae,2, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"April 19-20, 2016",April,111,1,Isopoda,Armadillidiidae,Armadillidium,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"April 19-20, 2016",April,111,1,Isopoda,Porcellionidae,Porcellio,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"April 19-20, 2016",April,111,1,Collembola,Bourletiellidae,Bourletiellidae,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"April 19-20, 2016",April,111,1,Collembola,Entomobryidae,Entomobryidae,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"April 19-20, 2016",April,111,1,Collembola,Isotomidae,Isotomidae,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"August 4-5, 2016",August,218,1,Archaeognatha,Machilidae,Machilidae,1, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"August 4-5, 2016",August,218,1,Collembola,Bourletiellidae,Bourletiellidae,79, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"August 4-5, 2016",August,218,1,Collembola,Entomobryidae,Entomobryidae,2, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"August 4-5, 2016",August,218,1,Collembola,Isotomidae,Isotomidae,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"August 4-5, 2016",August,218,1,Dermaptera,Forficulidae,Forficulidae,1, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"August 4-5, 2016",August,218,1,Isopoda,Armadillidiidae,Armadillidium,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"August 4-5, 2016",August,218,1,Isopoda,Porcellionidae,Porcellio,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"May 23-24, 2016",May,145,1,Archaeognatha,Machilidae,Machilidae,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"May 23-24, 2016",May,145,1,Collembola,Bourletiellidae,Bourletiellidae,107, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"May 23-24, 2016",May,145,1,Collembola,Entomobryidae,Entomobryidae,40, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"May 23-24, 2016",May,145,1,Collembola,Isotomidae,Isotomidae,1, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"May 23-24, 2016",May,145,1,Dermaptera,Forficulidae,Forficulidae,2, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"May 23-24, 2016",May,145,1,Isopoda,Armadillidiidae,Armadillidium,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-01,NL,YPT,"May 23-24, 2016",May,145,1,Isopoda,Porcellionidae,Porcellio,0, 87.3 , -   , 87.3 , -   , -   , 79.3 , -   , 79.3 , -   , 8.0 , -   , 8.0 , -   , -   , -   , -   , -   , -   , 10.3 , 2.3 , 1.7 , 27.4 , 5.1 , 8.0 , 6.6 , 1.0 , 10.3 , 19.0 , -   , 3.3 , 8.0 , 8.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , 4.0 , -   , -   , -   , 4.0 , -   , -   , -   , -   , Pennisetum clandestinum , Non-Native Invasive Perennial Grass , -   , -   
NL-YPT-02,NL,YPT,"April 14-15, 2016",April,106,1,Archaeognatha,Machilidae,Machilidae,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"April 14-15, 2016",April,106,1,Collembola,Bourletiellidae,Bourletiellidae,13, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"April 14-15, 2016",April,106,1,Collembola,Entomobryidae,Entomobryidae,152, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"April 14-15, 2016",April,106,1,Dermaptera,Forficulidae,Forficulidae,2, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"April 14-15, 2016",April,106,1,Collembola,Isotomidae,Isotomidae,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"April 14-15, 2016",April,106,1,Isopoda,Armadillidiidae,Armadillidium,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"April 14-15, 2016",April,106,1,Isopoda,Porcellionidae,Porcellio,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"July 14-15, 2016",July,197,1,Archaeognatha,Machilidae,Machilidae,23, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"July 14-15, 2016",July,197,1,Dermaptera,Forficulidae,Forficulidae,5, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"July 14-15, 2016",July,197,1,Collembola,Bourletiellidae,Bourletiellidae,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"July 14-15, 2016",July,197,1,Collembola,Entomobryidae,Entomobryidae,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"July 14-15, 2016",July,197,1,Collembola,Isotomidae,Isotomidae,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"July 14-15, 2016",July,197,1,Isopoda,Armadillidiidae,Armadillidium,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"July 14-15, 2016",July,197,1,Isopoda,Porcellionidae,Porcellio,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"May 23-24, 2016",May,145,1,Archaeognatha,Machilidae,Machilidae,12, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"May 23-24, 2016",May,145,1,Collembola,Bourletiellidae,Bourletiellidae,10, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"May 23-24, 2016",May,145,1,Collembola,Entomobryidae,Entomobryidae,686, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"May 23-24, 2016",May,145,1,Dermaptera,Forficulidae,Forficulidae,6, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"May 23-24, 2016",May,145,1,Collembola,Isotomidae,Isotomidae,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"May 23-24, 2016",May,145,1,Isopoda,Armadillidiidae,Armadillidium,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
NL-YPT-02,NL,YPT,"May 23-24, 2016",May,145,1,Isopoda,Porcellionidae,Porcellio,0, 108.7 , -   , 108.7 , -   , -   , 35.3 , -   , 35.3 , -   , 73.3 , -   , 73.3 , -   , -   , -   , -   , -   , -   , 6.7 , 6.0 , 2.7 , 31.8 , 5.1 , 8.1 , 6.6 , 2.3 , 8.7 , 19.0 , -   , 4.0 , 8.0 , 11.0 , -   , -   , -   , 11.0 , -   , -   , -   , -   , 3.0 , -   , -   , -   , 8.0 , -   , -   , -   , -   , Helminthotheca echioides , Non-Native Invasive Herb , -   , -   
US-PIT-01,US,PIT,"April 14-21, 2016",April,112,7,Archaeognatha,Machilidae,Machilidae,14, 134.7 , 35.0 , 99.7 , 3.0 , -   , 65.0 , 35.0 , 45.0 , -   , 69.7 , -   , 69.7 , 3.0 , -   , -   , -   , -   , -   , 5.3 , 9.0 , 0.6 , 15.0 , 5.3 , 8.0 , 6.6 , 1.4 , 16.3 , 63.0 , -   , 2.8 , 5.0 , 10.0 , 2.0 , 1.0 , 2.0 , 9.0 , -   , -   , -   , 1.0 , 1.0 , -   , -   , 2.0 , 8.0 , -   , -   , -   , -   , Distichlis spicata , Native Perennial Grass , -   , -   
